temporada,categoria,competicion,grupo,jornada,cod_acta,equipo,rival,local_visitante,dorsal,jugador,status,tipo_participacion,minutos_jugados
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186943,C.D.BELVIS,A.C.U.D. CAMPORRAPADO,local,25,"PRESEDO VIDAL, ALESSANDRO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187067,RODEIRO C.F.,S.D. CRUCES,visitante,3,"IGLESIAS VILARIñO, SANTIAGO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187067,RODEIRO C.F.,S.D. CRUCES,visitante,4,"LAMAZARES CASERO, ALBERTO",titular,titular sustituido,62
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187067,RODEIRO C.F.,S.D. CRUCES,visitante,5,"CALVO DAFONTE, RAÚL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187067,RODEIRO C.F.,S.D. CRUCES,visitante,6,"BERNARDEZ VILAR, ALEJANDRO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187067,RODEIRO C.F.,S.D. CRUCES,visitante,7,"OTERO ARIAS, JOSE L",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187067,RODEIRO C.F.,S.D. CRUCES,visitante,8,"CUÑARRO FERNÁNDEZ, PABLO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187067,RODEIRO C.F.,S.D. CRUCES,visitante,14,"FERREIRO CAMBA, MANUEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187067,RODEIRO C.F.,S.D. CRUCES,visitante,18,"ROMERO MONTOUTO, PABLO",titular,titular sustituido,85
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187067,RODEIRO C.F.,S.D. CRUCES,visitante,21,"GARCIA VENCE, JOSE MANUEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187067,RODEIRO C.F.,S.D. CRUCES,visitante,11,"CANGADO VILLAMARIN, CARLOS",suplente,suplente participa,28
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187067,RODEIRO C.F.,S.D. CRUCES,visitante,19,"BARREIRO TURNES, MOISES",suplente,suplente participa,5
,,,,,1187068,S.D. DUBRA B,,,26,"RODRIGUEZ BLANCO, BRAIS",titular,titular todo partido,90
,,,,,1187068,S.D. DUBRA B,,,3,"BALEATO DOMINGUEZ, MARCO",titular,titular todo partido,90
,,,,,1187068,S.D. DUBRA B,,,4,"CERNADAS NOYA, LUCAS",titular,titular todo partido,90
,,,,,1187068,S.D. DUBRA B,,,5,"RODRIGUEZ FERNANDEZ, ADRIAN",titular,titular todo partido,90
,,,,,1187068,S.D. DUBRA B,,,6,"IGLESIAS DOMINGUEZ, OSCAR",titular,titular todo partido,90
,,,,,1187068,S.D. DUBRA B,,,9,"BARDANCA REY, GONZALO",titular,titular todo partido,90
,,,,,1187068,S.D. DUBRA B,,,11,"DUBRA LORENZO, ALEJANDRO",titular,titular todo partido,90
,,,,,1187068,S.D. DUBRA B,,,15,"RODRIGUEZ LANDEIRA, SERGIO J",titular,titular todo partido,90
,,,,,1187068,S.D. DUBRA B,,,21,"PARAFITA BOQUETE, ANGEL",titular,titular todo partido,90
,,,,,1187068,S.D. DUBRA B,,,22,"GARCIA MARROZOS, XABIER",titular,titular todo partido,90
,,,,,1187068,S.D. DUBRA B,,,24,"VÁZQUEZ FERNÁNDEZ, ROBERTO",titular,titular sustituido,64
,,,,,1187068,S.D. DUBRA B,,,1,"RAMAS MUIÑO, YAGO",suplente,suplente no participa,0
,,,,,1187068,S.D. DUBRA B,,,7,"FORJAN GARCIA, ADRIAN",suplente,suplente no participa,0
,,,,,1187068,S.D. DUBRA B,,,8,"PUGA QUINTANS, ALEJANDRO",suplente,suplente no participa,0
,,,,,1187068,S.D. DUBRA B,,,10,"PARAMA SUAREZ, DAVID RAFAEL",suplente,suplente no participa,0
,,,,,1187068,S.D. DUBRA B,,,20,"NIETO GARCIA, BRAIS",suplente,suplente participa,26
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187068,C.F. CIRE DE MELIDE,"S.D. DUBRA ""B""",visitante,25,"PAMPIN VIZCAINO, MIGUEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187068,C.F. CIRE DE MELIDE,"S.D. DUBRA ""B""",visitante,2,"PARRADO ROMERO, CARLOS",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187068,C.F. CIRE DE MELIDE,"S.D. DUBRA ""B""",visitante,3,"GARCIA LOPEZ, ALEJANDRO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187068,C.F. CIRE DE MELIDE,"S.D. DUBRA ""B""",visitante,4,"MOSTEIRO GOMEZ, ADRIAN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187068,C.F. CIRE DE MELIDE,"S.D. DUBRA ""B""",visitante,5,"POLO ABAD, ASIER",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187068,C.F. CIRE DE MELIDE,"S.D. DUBRA ""B""",visitante,8,"MOSTEIRO GARCIA, SERGIO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187068,C.F. CIRE DE MELIDE,"S.D. DUBRA ""B""",visitante,14,"VAZQUEZ RAMOS, OMAR A",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187068,C.F. CIRE DE MELIDE,"S.D. DUBRA ""B""",visitante,16,"PEREIRO SANCHEZ, DAVID",titular,titular sustituido,80
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187068,C.F. CIRE DE MELIDE,"S.D. DUBRA ""B""",visitante,18,"MONTERROSO GOMEZ, SERGIO",titular,titular sustituido,60
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187068,C.F. CIRE DE MELIDE,"S.D. DUBRA ""B""",visitante,22,"GARCIA COSTOYA, JORGE",titular,titular sustituido,80
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187068,C.F. CIRE DE MELIDE,"S.D. DUBRA ""B""",visitante,30,"RODRIGUEZ RODRIGUEZ, JACOBO",titular,titular sustituido,68
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187068,C.F. CIRE DE MELIDE,"S.D. DUBRA ""B""",visitante,1,"VARELA LOPEZ, MATEO",suplente,suplente no participa,0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187068,C.F. CIRE DE MELIDE,"S.D. DUBRA ""B""",visitante,7,"MELLID MONTERROSO, MARTIN",suplente,suplente participa,10
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187068,C.F. CIRE DE MELIDE,"S.D. DUBRA ""B""",visitante,10,"CASTRELO FERNANDEZ, MIGUEL",suplente,suplente participa,30
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187068,C.F. CIRE DE MELIDE,"S.D. DUBRA ""B""",visitante,11,"PAMPIN NOGUEROL, DANIEL",suplente,suplente participa,22
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187068,C.F. CIRE DE MELIDE,"S.D. DUBRA ""B""",visitante,51,"RIVADULLA FOCIÑOS, MARCOS",suplente,suplente participa,10
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187069,TRAZO C.F.,C.D. SAN MAMED,local,13,"SANCHEZ CASTRO, SAMUEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187069,TRAZO C.F.,C.D. SAN MAMED,local,2,"MARTINEZ DE SANTIAGO, DIEGO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187069,TRAZO C.F.,C.D. SAN MAMED,local,3,"BOVEDA TOSAR, ANDRE",titular,titular sustituido,74
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187069,TRAZO C.F.,C.D. SAN MAMED,local,5,"BECERRA MALLO, ADRIAN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187069,TRAZO C.F.,C.D. SAN MAMED,local,7,"RIAL GARCIA, SEBASTIAN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187069,TRAZO C.F.,C.D. SAN MAMED,local,9,"NIETO GESTO, CARLOS",titular,titular sustituido,67
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187069,TRAZO C.F.,C.D. SAN MAMED,local,10,"ARIAS GARCIA, SERGIO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187069,TRAZO C.F.,C.D. SAN MAMED,local,12,"GARABATO RUIBAL, ANGEL",titular,titular sustituido,67
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187069,TRAZO C.F.,C.D. SAN MAMED,local,18,"BERMUDEZ CID, CARLOS",titular,titular sustituido,67
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187069,TRAZO C.F.,C.D. SAN MAMED,local,21,"GOMEZ FERNANDEZ, SIMON",titular,titular sustituido,87
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187069,TRAZO C.F.,C.D. SAN MAMED,local,24,"CANCELA CONDE, ALEJANDRO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187069,TRAZO C.F.,C.D. SAN MAMED,local,11,"CEBEY DE LA TORRE, MANUEL",suplente,suplente participa,23
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187069,TRAZO C.F.,C.D. SAN MAMED,local,14,"FERREIRA PARENTE, RAUL",suplente,suplente participa,16
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187069,TRAZO C.F.,C.D. SAN MAMED,local,19,"EZERROUGUY, MOHAMED SAID",suplente,suplente participa,23
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187069,TRAZO C.F.,C.D. SAN MAMED,local,20,"CASTRO OTERO, SAMUEL",suplente,suplente participa,3
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187069,TRAZO C.F.,C.D. SAN MAMED,local,22,"POSE ANTELO, ALVARO",suplente,suplente participa,23
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187069,C.D. SAN MAMED,TRAZO C.F.,visitante,13,"CASTRO MONTERO, MARTIN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187069,C.D. SAN MAMED,TRAZO C.F.,visitante,2,"REY CALVO, BRAIS",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187069,C.D. SAN MAMED,TRAZO C.F.,visitante,5,"VAZQUEZ PEÑA, JOSE L",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187069,C.D. SAN MAMED,TRAZO C.F.,visitante,7,"MACEIRA MATO, ALFONSO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187069,C.D. SAN MAMED,TRAZO C.F.,visitante,9,"VILA IGLESIAS, JORDAN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187069,C.D. SAN MAMED,TRAZO C.F.,visitante,10,"CHAS BROCOS, IAGO SENEN",titular,titular sustituido,59
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187069,C.D. SAN MAMED,TRAZO C.F.,visitante,15,"CASAL ALVAREZ, DAVID",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187069,C.D. SAN MAMED,TRAZO C.F.,visitante,17,"SENDE MALLO, DIEGO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187069,C.D. SAN MAMED,TRAZO C.F.,visitante,18,"BESTEIRO SAEZ, JAVIER",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187069,C.D. SAN MAMED,TRAZO C.F.,visitante,21,"REY CALVO, MARTIN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187069,C.D. SAN MAMED,TRAZO C.F.,visitante,23,"PEREZ MARTINEZ, SAMUEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187069,C.D. SAN MAMED,TRAZO C.F.,visitante,1,"PEDREIRA SINDE, RUBEN",suplente,suplente no participa,0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187069,C.D. SAN MAMED,TRAZO C.F.,visitante,4,"GRANATA LOPEZ, DANIEL",suplente,suplente no participa,0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187069,C.D. SAN MAMED,TRAZO C.F.,visitante,6,"REY VAZQUEZ, MARCOS",suplente,suplente no participa,0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187069,C.D. SAN MAMED,TRAZO C.F.,visitante,16,"LADO CASTRO, BRAIS",suplente,suplente participa,31
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187070,S.D. VILLESTRO,U.D. VAL DO ULLA,local,1,"COUSELO GONZALEZ, ADRIAN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187070,S.D. VILLESTRO,U.D. VAL DO ULLA,local,3,"PEREZ MARCOS, VICTOR",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187070,S.D. VILLESTRO,U.D. VAL DO ULLA,local,5,"DOS SANTOS MARQUES, ALEANDRO",titular,titular sustituido,77
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187070,S.D. VILLESTRO,U.D. VAL DO ULLA,local,6,"RODRIGUEZ GONZALEZ, YAGO",titular,titular sustituido,45
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187070,S.D. VILLESTRO,U.D. VAL DO ULLA,local,7,"REY MILLAN, DAVID",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187070,S.D. VILLESTRO,U.D. VAL DO ULLA,local,10,"LORENZO GARRIDO, JORGE",titular,titular sustituido,73
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187070,S.D. VILLESTRO,U.D. VAL DO ULLA,local,11,"ZAGATO PEREIRA, JOAO VITOR",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187070,S.D. VILLESTRO,U.D. VAL DO ULLA,local,12,"CASTRO MOAR, ADRIAN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187070,S.D. VILLESTRO,U.D. VAL DO ULLA,local,14,"GONZALEZ CARBALLO, ANXO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187070,S.D. VILLESTRO,U.D. VAL DO ULLA,local,15,"PAN PEREZ PUJOL, PABLO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187070,S.D. VILLESTRO,U.D. VAL DO ULLA,local,22,"VIDAL LOSA, ROBERTO",titular,titular sustituido,60
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187070,S.D. VILLESTRO,U.D. VAL DO ULLA,local,13,"VALVERDE ESTENS, TIAGO",suplente,suplente no participa,0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187070,S.D. VILLESTRO,U.D. VAL DO ULLA,local,2,"VILLA MARIÑO, SERGIO",suplente,suplente participa,13
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187070,S.D. VILLESTRO,U.D. VAL DO ULLA,local,9,"BERMUDEZ MALLO, ADEL",suplente,suplente participa,17
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187070,S.D. VILLESTRO,U.D. VAL DO ULLA,local,20,"PEREZ RIO, VICTOR",suplente,suplente participa,30
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187070,S.D. VILLESTRO,U.D. VAL DO ULLA,local,21,"FIGUEIRAS PORTELA, FERNANDO",suplente,suplente participa,45
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187070,U.D. VAL DO ULLA,S.D. VILLESTRO,visitante,13,"BAO RICO, DANIEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187070,U.D. VAL DO ULLA,S.D. VILLESTRO,visitante,5,"TAIBO MERA, FRANCISCO",titular,titular sustituido,73
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187070,U.D. VAL DO ULLA,S.D. VILLESTRO,visitante,6,"SANJUAS CASAL, SERGIO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187070,U.D. VAL DO ULLA,S.D. VILLESTRO,visitante,7,"FREIRIA LOPEZ, IGNACIO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187070,U.D. VAL DO ULLA,S.D. VILLESTRO,visitante,8,"CASAL REBOLO, PEDRO J",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187070,U.D. VAL DO ULLA,S.D. VILLESTRO,visitante,10,"CALVIÑO IGLESIAS, PABLO",titular,titular sustituido,73
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187070,U.D. VAL DO ULLA,S.D. VILLESTRO,visitante,11,"FREIRIA LOPEZ, JORGE",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187070,U.D. VAL DO ULLA,S.D. VILLESTRO,visitante,14,"BESADA REY, NICOLAS",titular,titular sustituido,57
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187070,U.D. VAL DO ULLA,S.D. VILLESTRO,visitante,15,"NEIRA CARPINTEIRO, PABLO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187070,U.D. VAL DO ULLA,S.D. VILLESTRO,visitante,17,"RODRIGUEZ NUÑEZ, XABIER",titular,titular sustituido,57
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187070,U.D. VAL DO ULLA,S.D. VILLESTRO,visitante,21,"ROMARÍS CAMPAÑA, ALBERTO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187070,U.D. VAL DO ULLA,S.D. VILLESTRO,visitante,4,"DIEGUEZ LOUREIRO, RAMIRO",suplente,suplente participa,17
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187070,U.D. VAL DO ULLA,S.D. VILLESTRO,visitante,9,"CANICOBA BERNARDEZ, BRAIS",suplente,suplente participa,33
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187070,U.D. VAL DO ULLA,S.D. VILLESTRO,visitante,12,"CERDEIRA OTERO, ANDRE",suplente,suplente participa,33
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187070,U.D. VAL DO ULLA,S.D. VILLESTRO,visitante,16,"TORRES TEIXEIRA, ALEXANDRE",suplente,suplente no participa,0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,16,1187070,U.D. VAL DO ULLA,S.D. VILLESTRO,visitante,20,"LANDEIRA GANDARA, FRANCISCO",suplente,suplente participa,17
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,17,1272370,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,local,13,"BAO RICO, DANIEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,17,1272370,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,local,4,"DIEGUEZ LOUREIRO, RAMIRO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,17,1272370,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,local,6,"SANJUAS CASAL, SERGIO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,17,1272370,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,local,7,"FREIRIA LOPEZ, IGNACIO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,17,1272370,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,local,8,"CASAL REBOLO, PEDRO J",titular,titular sustituido,75
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,17,1272370,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,local,9,"CANICOBA BERNARDEZ, BRAIS",titular,titular sustituido,75
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,17,1272370,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,local,10,"CALVIÑO IGLESIAS, PABLO",titular,titular sustituido,62
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,17,1272370,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,local,15,"NEIRA CARPINTEIRO, PABLO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,17,1272370,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,local,17,"RODRIGUEZ NUÑEZ, XABIER",titular,titular sustituido,62
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,17,1272370,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,local,23,"BESADA REY, NICOLAS",titular,titular sustituido,62
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,17,1272370,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,local,25,"TORRES TEIXEIRA, ALEXANDRE",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,17,1272370,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,local,2,"PAZ CARRACEDO, ANXO",suplente,suplente participa,15
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,17,1272370,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,local,5,"TAIBO MERA, FRANCISCO",suplente,suplente participa,15
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,17,1272370,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,local,12,"CERDEIRA OTERO, ANDRE",suplente,suplente participa,28
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,17,1272370,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,local,14,"RAMOS CERNADAS, FRANCISCO J",suplente,suplente participa,28
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,17,1272370,U.D. VAL DO ULLA,A.C.U.D. CAMPORRAPADO,local,19,"LANDEIRA GANDARA, FRANCISCO",suplente,suplente participa,28
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,17,1272370,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,visitante,13,"REY VALLADARES, IAGO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,17,1272370,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,visitante,5,"PARADA CASTIÑEIRAS, OSCAR",titular,titular sustituido,82
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,17,1272370,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,visitante,6,"LOPEZ CANICOBA, FABIAN",titular,titular sustituido,52
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,17,1272370,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,visitante,7,"VEIGA ROSENDE, IAGO",titular,titular sustituido,67
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,17,1272370,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,visitante,8,"GARCIA CASAL, IVAN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,17,1272370,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,visitante,9,"ESPADA PAZOS, JORGE",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,17,1272370,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,visitante,10,"VILLAR MELLA, ROI",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,17,1272370,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,visitante,17,"MÍGUEZ SANMARTÍN, MIGUEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,17,1272370,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,visitante,19,"VIEITES BOUZON, MARTIN",titular,titular sustituido,67
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,17,1272370,A.C.U.D. CAMPORRAPADO,U.D. VAL DO ULLA,visitante,23,"ALDREY GONTAD, XIAN",titular,titular todo partido,90
